ac_key,chassis_id,requested_date,machine_salesmodel,fault_code,description,state,correction,cause,cause_local_language,complaint,complaint_local_language,machine_hours
AC0327147,A40F0148,2022-10-12T05:04:20Z,A40F,MID142PSID4FMI12,MID142 PSID4 FMI12 - W-ECU - GPS module/interface: Faulty device or component,Closed,Informed Manager,,,"DTC DESCRIPTION(S): Error Alarm descriptionMID142 PSID4 FMI12 - MID142 PSID4 FMI12 - W-ECU - GPS module/interface: Faulty device or component Prosis linkFault active for more than 2 daysSOFTWARE: Unknown software version. Please check with Techtool and update if available during next machine visitADDITIONAL INFORMATION : Other CT errors


Chassis Id*
Priority
Fault Format 1
Type of Error/Alarm
No of Errors


A40F012484
3
MID142PID4PIDTYPE1FMI12
GPS module/interface: Faulty device or","DESCRIZIONE(I) DTC: Descrizione dell'allarme di erroreMID142 PSID4 FMI12 - MID142 PSID4 FMI12 - W-ECU - Modulo/interfaccia GPS: Dispositivo o componente difettosoCollegamento ProsisGuasto attivo per più di 2 giorniSOFTWARE: Versione software sconosciuta. Verificare con Techtool e aggiornare se disponibile durante la prossima visita alla macchinaINFORMAZIONI AGGIUNTIVE : Altri errori CT


ID telaio*
Priorità
Formato errore 1
Tipo di errore/allarme
Numero di errori


A40F012484
3
MID14",11915
AC0556708,L110H0167,2023-12-21T07:32:14Z,L110H,P112100,Engine ECU - EGR Temperature Too High,Closed,Payment Issues,,,"DTC DESCRIPTION(S): Error Alarm descriptionP112100 - Engine ECU - EGR Temperature Too High Prosis linkHint:21717424 (TEMPERATURE SENSOR)SOFTWARE: New software available, please update to latest versionCAMPAIGN STATUS: Campaign(s) available - Please conduct available campaign(s)



Chassis ID
SCC Code
SCC Type Description
Campaign Id
Campaign Title
Campaign Start Date
Last Repair Date


L110H011679
RW003
Recommended
242741
398 ART/ CEX/ COA/ COS/ CWL/ EXC/ PAT/ PAW/ PIP/ WLO 67R ","DTC DESCRIPCIÓN(ES): Descripción de la alarma de errorP112100 - ECU del motor - Temperatura EGR demasiado altaEnlace de prosisSugerencia:21717424 (SENSOR DE TEMPERATURA)SOFTWARE: Nuevo software disponible, actualice a la última versiónESTADO DE LA CAMPAÑA: Campaña(s) disponible(s) - Realice la(s) campaña(s) disponible(s)



ID de chasis
Código SCC
Descripción del tipo de SCC
ID de campaña
Título de la campaña
Fecha de inicio de la campaña
Fecha de la última reparación


L110H011679",13612
AC0028135,C355E3015,1900-01-01T00:00:00Z,ECR355E,P20EE16,SCR NOx Catalyst Efficiency Below Threshold (Bank 1): Circuit voltage below threshold,Closed,"Tech is on site for multiple cases,  AC0024608,  AC0025082. Replacing the EGR cooler.",,,DTC DESCRIPTION(S): Error Alarm descriptionP20EE16 - SCR NOx Catalyst Efficiency Below Threshold (Bank 1): Circuit voltage below threshold-,DTC DESCRIPTION(S): Error Alarm descriptionP20EE16 - SCR NOx Catalyst Efficiency Below Threshold (Bank 1): Circuit voltage below threshold-,0
AC0017365,L110H6105,1900-01-01T00:00:00Z,L110H,P100312,Front Axle Oil Temperature Sensor Circuit: Circuit short to battery,Closed,no issue ,,,DTC DESCRIPTION(S): Error Alarm descriptionP100312 - Front Axle Oil Temperature Sensor Circuit: Circuit short to battery-,DTC DESCRIPTION(S): Error Alarm descriptionP100312 - Front Axle Oil Temperature Sensor Circuit: Circuit short to battery-,0
AC0606123,A40G3209,2024-03-05T10:32:53Z,A40G,MID187PPID1156FMI3,Vehicle Control Unit - Hydraulic oil temp: Voltage above normal or shorted to higher voltage,Closed,acknowledge by customer,,,DTC DESCRIPTION(S): Error Alarm descriptionMID187 PPID1156 FMI3 - Vehicle Control Unit - Hydraulic oil temp: Voltage above normal or shorted to higher voltage Prosis linkFault active for more than 2 days,PERIHALAN DTC: Perihalan Penggera RalatMID187 PPID1156 FMI3 - Unit Kawalan Kenderaan - Temp minyak hidraulik: Voltan melebihi normal atau dipendekkan kepada voltan yang lebih tinggiPautan prosisKesalahan aktif selama lebih daripada 2 hari,19042
AC0296831,A40G3252,1900-01-01T00:00:00Z,A40G,MID128PID131FMI5,MID128 PID131 FMI5 - Engine ECU - Exhaust Back Pressure: Current below normal or open circuit,Closed,"The customer knowing this error and they aware abot this, the customer will check it on the next service schedule",,,DTC DESCRIPTION(S): Error Alarm descriptionMID128 PID131 FMI5 - MID128 PID131 FMI5 - Engine ECU - Exhaust Back Pressure: Current below normal or open circuit Prosis linkFault active for more than 2 days,"ActiveCare Case info.divTable{display: table;width: 100%;color: #000000;}.divTableRow {display: table-row;}.divTableHeading {background-color: #EEE;display: table-header-group;}.divTableCell, .divTableHead {border: 1px solid #999999;display: table-cell;padding: 3px 10px;background-color: #ffffff;}.divTableHeading {background-color: #EEE;display: table-header-group;font-weight: bold;}.divTableFoot {background-color: #EEE;display: table-footer-group;font-weight: bold;}.divTableBody {display: table",23830
AC0846984,L110H6234,1900-01-01T00:00:00Z,L110H,B108678,HMICU - Seat Belt Buckle Switch: Alignment or Adjustment Incorrect,Closed,on site new training operator in process,,,DTC DESCRIPTION(S): Error Alarm descriptionB108678 - HMICU - Seat Belt Buckle Switch: Alignment or Adjustment Incorrect Prosis link,DTC DESCRIPTION(S): Error Alarm descriptionB108678 - HMICU - Seat Belt Buckle Switch: Alignment or Adjustment Incorrect Prosis link,4466
AC0285875,EC2102222,1900-01-01T00:00:00Z,EC210D,MID128PSID202FMI9,"Engine ECU - Data link, MID140: Abnormal update rate",Closed,Customer told there is no issue ,,,"DTC DESCRIPTION(S): Error Alarm descriptionMID128 PSID202 FMI9 - MID128 PSID202 FMI9 - Engine ECU - Data link, MID140: Abnormal update rate Prosis link","DTC விளக்கம்(S): பிழை அலாரம் விளக்கம்MID128 PSID202 FMI9 - MID128 PSID202 FMI9 - எஞ்சின் ECU - தரவு இணைப்பு, MID140: அசாதாரண புதுப்பிப்பு விகிதம்புரோசிஸ் இணைப்பு",7650
AC0547249,S115B2615,1900-01-01T00:00:00Z,SD115B,P2BAF00,NOx System Driver Inducement Active,Closed,no issues,,,DTC DESCRIPTION(S): Error Alarm descriptionP2BAF00 - NOx System Driver Inducement Active-,DTC DESCRIPTION(S): Error Alarm descriptionP2BAF00 - NOx System Driver Inducement Active-,2524
AC0081432,L90G0018,1900-01-01T00:00:00Z,L90G,PACD4GUpdate,W-ECU Hardware Outdated,Closed,06/16/21,,,"ADDITIONAL INFORMATION : InformationThis machine has been identified to have outdated (2G/3G) W-ECU hardware
Please contact the customer and ensure they wish to proceed with the 4G Product Update
Please perform 4G Product UpdateDetailed work instructions to perform the 4G Product Update are included as Service Bulletins for each model on the VDN
 
Important Machine Connectivity Information!
 
As previously announced - In February 2022 ATT (GSM/Cellular provider) will discontinue (sunset) 3","ADDITIONAL INFORMATION : InformationThis machine has been identified to have outdated (2G/3G) W-ECU hardware
Please contact the customer and ensure they wish to proceed with the 4G Product Update
Please perform 4G Product UpdateDetailed work instructions to perform the 4G Product Update are included as Service Bulletins for each model on the VDN
 
Important Machine Connectivity Information!
 
As previously announced - In February 2022 ATT (GSM/Cellular provider) will discontinue (sunset) 3",0
AC0281783,L120H0754,1900-01-01T00:00:00Z,L120H,P001676,Crankshaft Position - Camshaft Position Correlation: Wrong mounting position,Closed,cliente no responde,,,DTC DESCRIPTION(S): Error Alarm descriptionP001676 - Crankshaft Position - Camshaft Position Correlation: Wrong mounting position-,DTC DESCRIPTION(S): Error Alarm descriptionP001676 - Crankshaft Position - Camshaft Position Correlation: Wrong mounting position-,13598
AC0789040,L220H0323,1900-01-01T00:00:00Z,L220H,B108678,HMICU - Seat Belt Buckle Switch: Alignment or Adjustment Incorrect,Closed,Customer to buckle seat belt,,,DTC DESCRIPTION(S): Error Alarm descriptionB108678 - HMICU - Seat Belt Buckle Switch: Alignment or Adjustment Incorrect Prosis link,DTC DESCRIPTION(S): Error Alarm descriptionB108678 - HMICU - Seat Belt Buckle Switch: Alignment or Adjustment Incorrect Prosis link,7843
AC0497167,A45G3468,1900-01-01T00:00:00Z,A45G,MID128PID94FMI7,Fuel Delivery Pressure: Mechanical system not responding properly,Closed,09/28/23,,,DTC DESCRIPTION(S): Error Alarm descriptionMID128 PID94 FMI7 - Fuel Delivery Pressure: Mechanical system not responding properly-,DTC DESCRIPTION(S): Error Alarm descriptionMID128 PID94 FMI7 - Fuel Delivery Pressure: Mechanical system not responding properly-,5032
AC0544882,A25G7430,1900-01-01T00:00:00Z,A25G,MID128PPID348FMI9,NOx Sensor Gas Intake: Abnormal update rate,Closed,12/05/23 / SOLD,,,DTC DESCRIPTION(S): Error Alarm descriptionMID128 PPID348 FMI9 - NOx Sensor Gas Intake: Abnormal update rate-,DTC DESCRIPTION(S): Error Alarm descriptionMID128 PPID348 FMI9 - NOx Sensor Gas Intake: Abnormal update rate-,5103
AC0170570,L90H6243,1900-01-01T00:00:00Z,L90H,P100311,Front Axle Oil Temperature Sensor Circuit: Circuit short to ground,Closed,11/10/21,,,DTC DESCRIPTION(S): Error Alarm descriptionP100311 - Front Axle Oil Temperature Sensor Circuit: Circuit short to ground-,DTC DESCRIPTION(S): Error Alarm descriptionP100311 - Front Axle Oil Temperature Sensor Circuit: Circuit short to ground-,7562
AC0828317,A40G3420,1900-01-01T00:00:00Z,A40G,MID128PID412FMI0,EGR Temperature: Data valid but above normal operational range,Closed,TECH SCHEDULED,,,DTC DESCRIPTION(S): Error Alarm descriptionMID128 PID412 FMI0 - EGR Temperature: Data valid but above normal operational range-,DTC DESCRIPTION(S): Error Alarm descriptionMID128 PID412 FMI0 - EGR Temperature: Data valid but above normal operational range-,9290
AC0547580,A40G3576,2023-12-08T06:09:49Z,A40G,MID128PPID326FMI14,Engine ECU - Soot Level: Special instructions,Closed,replaced EGR cooler by new one. Was clogged by soot ,,,"DTC DESCRIPTION(S): Error Alarm descriptionMID128 PPID326 FMI14 - Engine ECU - Soot Level: Special instructions Prosis linkCAMPAIGN STATUS: Campaign(s) available - Please conduct available campaign(s)



Chassis ID
SCC Code
SCC Type Description
Campaign Id
Campaign Title
Campaign Start Date
Last Repair Date


A40G352762
RW003
Recommended
242741
398 ART/ CEX/ COA/ COS/ CWL/ EXC/ PAT/ PAW/ PIP/ WLO 67R - W-ECU Update to 4G (EU, Phase 1)
11/13/2023 00:00:00
09/30/2025 00:00:00
","DTC-Beschreibung(en): Fehler-Alarm-BeschreibungMID128 PPID326 FMI14 - Motorsteuergerät - Rußgehalt: Spezielle AnweisungenProsis-LinkKAMPAGNENSTATUS: Verfügbare Kampagne(n) - Bitte führen Sie verfügbare Kampagnen durch



Chassis-ID
SCC-Kodex
Beschreibung des SCC-Typs
Kampagnen-ID
Titel der Kampagne
Startdatum der Kampagne
Datum der letzten Reparatur


A40G352762
RW003-KARTON
Empfohlen
242741
398 ART/ CEX/ COA/ COS/ CWL/ EXC/ PAT/ PAW/ PIP/ WLO 67R - W-ECU Update auf 4G (EU, Phas",7371
AC0124109,A40F0141,1900-01-01T00:00:00Z,A40F,MID128PSID111FMI4,Aftertreatment Burner fuel pump: Voltage below normal or shorted to lower voltage,Closed,CUSTOMER REPORTS NO ISSUES ,,,DTC DESCRIPTION(S): Error Alarm descriptionMID128 PSID111 FMI4 - Aftertreatment Burner fuel pump: Voltage below normal or shorted to lower voltage-,DTC DESCRIPTION(S): Error Alarm descriptionMID128 PSID111 FMI4 - Aftertreatment Burner fuel pump: Voltage below normal or shorted to lower voltage-,4897
AC0688224,L90H6206,1900-01-01T00:00:00Z,L90H,P20EE84,SCR NOx Catalyst Efficiency Below Threshold (Bank 1): Signal below allowable range,Closed,no response,,,DTC DESCRIPTION(S): Error Alarm descriptionP20EE84 - SCR NOx Catalyst Efficiency Below Threshold (Bank 1): Signal below allowable range Prosis linkFault active for more than 2 daysHint:21576178 (PUMP UNIT) 17483620 (KIT) 17424313 (KIT) 17436035 (TANK UNIT) 17472577 (TANK) 17474563 (TANK UNIT),DTC DESCRIPTION(S): Error Alarm descriptionP20EE84 - SCR NOx Catalyst Efficiency Below Threshold (Bank 1): Signal below allowable range Prosis linkFault active for more than 2 daysHint:21576178 (PUMP UNIT) 17483620 (KIT) 17424313 (KIT) 17436035 (TANK UNIT) 17472577 (TANK) 17474563 (TANK UNIT),767
AC0046894,A40G3537,1900-01-01T00:00:00Z,A40G,MID128PID94FMI7,Fuel Delivery Pressure: Mechanical system not responding properly,Closed,customer reports no issues at this time and will contact us if service is needed,,,DTC DESCRIPTION(S): Error Alarm descriptionMID128 PID94 FMI7 - Fuel Delivery Pressure: Mechanical system not responding properly-,DTC DESCRIPTION(S): Error Alarm descriptionMID128 PID94 FMI7 - Fuel Delivery Pressure: Mechanical system not responding properly-,1088
AC0146350,A60H3410,1900-01-01T00:00:00Z,A60H,MID128PPID436FMI2,"Exhaust gas temperature sensor #3: Data erratic, intermittent, or incorrect",Closed,TECH DISPATCHED FOR DIAGNOSIS/REPAIR.,,,"DTC DESCRIPTION(S): Error Alarm descriptionMID128 PPID436 FMI2 - Exhaust gas temperature sensor #3: Data erratic, intermittent, or incorrect-","DTC DESCRIPTION(S): Error Alarm descriptionMID128 PPID436 FMI2 - Exhaust gas temperature sensor #3: Data erratic, intermittent, or incorrect-",8306
AC0008726,C250E3036,1900-01-01T00:00:00Z,EC250E,P204A64,Reductant Pressure Sensor: Signal plausibility failure,Closed,please close case,,,DTC DESCRIPTION(S): Error Alarm descriptionP204A64 - Reductant Pressure Sensor: Signal plausibility failure,DTC DESCRIPTION(S): Error Alarm descriptionP204A64 - Reductant Pressure Sensor: Signal plausibility failure,2943
AC0706519,A25G7520,1900-01-01T00:00:00Z,A25G,MID128PID94FMI7,Fuel Delivery Pressure: Mechanical system not responding properly,Closed,CUSTOMER HAS BEEN ALERTED. TYPICALLY HAS THEIR TECHS WORK ON MACHINES. WILL CALL IF NEEDED.,,,DTC DESCRIPTION(S): Error Alarm descriptionMID128 PID94 FMI7 - Fuel Delivery Pressure: Mechanical system not responding properly-,DTC DESCRIPTION(S): Error Alarm descriptionMID128 PID94 FMI7 - Fuel Delivery Pressure: Mechanical system not responding properly-,1925
AC0702795,EC3002024,1900-01-01T00:00:00Z,EC300DL,MID128PSID202FMI9,"Data link, MID140: Abnormal update rate",Closed,,,,"DTC DESCRIPTION(S): Error Alarm descriptionMID128 PSID202 FMI9 - Data link, MID140: Abnormal update rate-","DTC DESCRIPTION(S): Error Alarm descriptionMID128 PSID202 FMI9 - Data link, MID140: Abnormal update rate-",13541
AC0755161,L150H0430,2024-08-15T05:08:40Z,L150H,C104F11,"General Purpose Machine Electronic Control Unit 2 - Lift cylinder, positive side, pressure sensor circuit: Circuit short to ground",Closed,"Faulty sensor
no part in cstomer stock
we will replace the sensor",,,"DTC DESCRIPTION(S): Error Alarm descriptionC104F11 - General Purpose Machine Electronic Control Unit 2 - Lift cylinder, positive side, pressure sensor circuit: Circuit short to ground Prosis linkFault active for more than 2 daysSOFTWARE: New software available, please update to latest versionADDITIONAL INFORMATION : Other CT errors


Chassis Id*
Fault Format 1
Type of Error/Alarm
No of Errors


L150H014306
C102701
Central Lubrication Electrical Error: General Electrical Failure
33
","DTC DESCRIPTION(S) : Erreur Description de l’alarmeC104F11 - Unité de commande électronique de machine à usage général 2 - Cylindre de levage, côté positif, circuit du capteur de pression : Circuit court-circuit à la terreLien ProsisDéfaut actif pendant plus de 2 joursLOGICIEL : Nouveau logiciel disponible, veuillez mettre à jour vers la dernière versionINFORMATIONS COMPLÉMENTAIRES : Autres erreurs CT


ID du châssis*
Format d’erreur 1
Type d’erreur/d’alarme
Nombre d’erreurs


L150H0143",18166
AC0634379,A45G3261,2024-04-11T01:36:39Z,A45G,MID128PID98FMI4,Engine ECU - Engine oil level: Voltage below normal or shorted to lower voltage,Closed,Wire harness repaired,,,"DTC DESCRIPTION(S): Error Alarm descriptionMID128 PID98 FMI4 - Engine ECU - Engine oil level: Voltage below normal or shorted to lower voltage Prosis linkFault active for more than 2 daysSOFTWARE: New software available, please update to latest versionADDITIONAL INFORMATION : Other CT errors



Chassis Id*
Fault Format 1
Type of Error/Alarm
No of Errors


A45G322614
MID128PID111PIDTYPE2FMI3
Coolant level: Voltage above normal or shorted to higher voltage
23


A45G322614
MID128PI","DESCRIPTION(S) DTC : Description de l’alarme d’erreurMID128 PID98 FMI4 - ECU moteur - Niveau d’huile moteur : Tension inférieure à la normale ou court-circuitée à une tension inférieureLien ProsisDéfaut actif pendant plus de 2 joursLOGICIEL : Nouveau logiciel disponible, veuillez mettre à jour vers la dernière versionINFORMATIONS COMPLÉMENTAIRES : Autres erreurs CT



N° d’identification du châssis*
Format d’erreur 1
Type d’erreur/d’alarme
Nombre d’erreurs


A45G322614
MID128PID111PID",21157
